Hour,BE,DE,DK,ES,FI,FR,GR,HR,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,UK
5149,224.17401629987967,6822.213664992799,292.6280046382067,23.00533868108364,779.0453836207856,477.5316958168484,2030.9417085685523,2.197031117055798,3129.856412873131,575.2588392206146,1123.1989922486866,245.80914694031674,3264.756425011123,335.8844044879782,8242.099415306739,177.3969002840064,184.3598043104929,383.5000391026238,28809.079212055058
5150,118.27915967562114,6821.460376505882,384.7410732649883,31.04736552783096,764.0747826335491,454.3579109408989,2146.9801724957792,1.485151656167262,2980.0096254512114,485.4341278807466,1107.7581173714277,215.62390353272028,3675.0405867583095,371.9366308566516,8238.296318291481,216.39907775898658,184.3785812163244,392.9473912464583,29316.948614927485
5151,169.8053438648179,6285.692376053164,433.0939825209129,42.48869622072516,750.8446508689124,486.69873793248996,2198.4989446312106,0.239463734908548,2820.5638799502262,468.41319397068526,1075.6402490794153,203.96867066242686,4355.6070586093465,407.98463775304646,8380.319090987072,284.21857273513615,233.66965780393832,400.1249545654447,29262.74306411579
5152,147.83608944800355,4922.04703310681,353.3925069580136,62.872839903671,716.1738321745088,528.5449603065272,2176.337528691481,0.051341037525606,2619.1674328043705,499.628988397691,1062.824054787922,204.91248522221446,4783.460892267304,363.6933341794716,8844.210633111006,380.453565828044,332.8179604680832,410.35952826579376,29393.126560642733
5153,150.89540967095476,4365.271332718776,347.66892178927776,83.92704667115188,684.5959318426409,562.5723607533293,2152.0376395811695,0.182287421611299,2392.220550545678,520.3707639146797,1096.673592771268,208.85162631741645,4356.766354535614,277.0099907151183,8927.500795044996,470.4178763354956,420.7314317616708,408.2672097094846,29309.102043827195
5154,195.11145746758828,3654.2238662903205,438.28218891299065,104.51168413969752,711.331910811484,608.7961136175163,2115.857823730141,0.949901415670167,2115.891754078641,526.0881264479254,1152.5281576258387,249.2420957417242,3538.138397812886,244.95964813435575,8599.969765889833,539.472653749179,483.059066119618,403.1607669691836,29458.51249867417
5155,264.50229649446305,2626.043179787451,568.4969417135592,107.37617681065856,755.4041064925233,626.8035130528151,2056.8017619503444,2.060723051023035,1786.3124670774248,497.0343134474991,1204.867681623947,316.0690957651793,3418.7952103714124,282.05589620239857,8422.449061155028,620.3715710495704,469.1870730810995,369.5753374850482,29680.162975990734
5156,251.64300757606145,1738.127948383429,654.0528706535665,80.12366432667632,823.5258346038675,590.6326447561726,1967.3491756646908,0.6685952771328301,1432.7465264707173,465.148014095222,1237.585188888058,395.73670049577964,3708.9137948621565,364.1731257216849,8781.776400617464,689.744668903939,459.4113912012454,328.08085441208203,29178.793396839017
5157,266.83615972455846,715.7240473778078,682.5973385844215,54.00843389542748,890.1382783583541,549.1413706797863,1895.070381210152,0.20274371683272,1135.217151192288,439.19912527484877,1258.594354275908,432.6693046038879,3850.613498410424,358.86167135514194,8867.315210753646,741.3365667584409,499.38484503723566,360.6206370781982,27977.60614212161
5158,360.2461444901265,319.46760222670014,588.3704303479795,27.82849727856604,909.14546938832,462.84306448782024,1852.3871070450407,0.057380607289349995,1007.210811392804,432.5965613373467,1299.4002525892865,445.6054606889516,4216.1899685412045,299.1462634525071,8662.729381951825,717.1950147825547,506.70048720360694,394.25836612839225,27658.094272982828
5159,1062.9824345855545,646.3115597006072,170.05841583903816,22.240042777641083,929.891335060328,388.5485457356264,1871.9286717354346,0.0,1199.2617297773897,608.669314560113,1282.8225260099296,468.8593088390032,4370.323153504154,281.07250885403244,6512.010732659733,507.58643743971055,469.2290589862402,401.6901637860664,29956.061902923604
5160,851.3331635992336,571.8781383223426,422.4080123437649,20.81022136531856,922.7435719293452,353.94620640426297,1852.117974698516,0.0,1174.8269651857865,510.6671462122138,1233.3711849503798,462.5313695331888,4671.27336124994,228.38508820790284,5200.006755733171,516.4863432196565,429.9172012657006,403.4465216307598,28172.52277753559
5161,840.9865350460366,396.3644664130805,762.9292543072993,19.9756383110116,920.3766610963288,283.10684696444156,1783.5941340870863,0.08158518363524399,1170.1059602807325,358.12421995360785,1169.960170950583,451.5928522817146,4692.172551811517,172.27359769254687,3345.300212026007,485.48478328014176,424.4375553548077,323.49909147412933,25292.974624952738
5162,885.5019607641473,171.1578453745156,1042.5986013811753,32.421910218651796,916.0992980325112,323.6658122768822,1751.3181683969035,1.847669070617322,1144.4888247433305,257.49343309247854,1061.5056811414465,429.3119715607064,4143.722829142272,123.2998846428009,1286.0856314951996,480.9656753357852,437.4864571011013,142.24955395503767,22683.234427830448
5163,913.353331985708,139.13260199675562,848.2708096053533,42.08368441786152,915.4958368023458,354.0806693667004,1736.7129490524592,9.580921712765017,1052.3728456470756,175.83238788084108,995.6962596912978,420.6895736159979,2851.7720479618074,124.45815429359064,585.3238525888088,493.1057301327858,566.4853140787745,53.31379648226172,20397.57165426815
5164,1062.6896185434236,208.2085458400105,561.4507357756382,49.349860309113836,916.3581026989627,375.19431532228367,1711.7413950347818,23.602668185336352,880.4091512476808,157.65446148250464,859.0534810973431,409.9113907095761,1653.4442369096453,118.05562234686376,329.8364570571698,490.83118688282065,645.9498116246466,14.187378425019121,18730.955115871177
5165,1004.7743065730294,249.35427572325924,441.67902053382045,63.67237593618664,918.2118313200468,340.44873874449496,1669.8934473322902,43.01040253501618,627.7511484841804,244.5392448069904,733.914511420326,379.17265624902814,1128.515725238714,131.88356095546501,266.4265935024415,477.1420376903986,660.4439805964621,11.82113350218156,16968.66011006898
5166,840.1334564827894,167.75767779916924,533.8814647992006,85.37513183516408,906.777605665287,302.25580114985837,1634.1188903245093,53.08631474918394,439.9077875580049,448.47587567442866,727.3517724543455,338.7204465737048,773.8789100966083,135.4909826180322,294.84511900493345,450.6317050279526,676.2296210126034,20.079141858590337,15780.597492092664
5167,786.172434969867,125.33599729424378,610.0519296716135,112.91404086744852,875.4333742119925,275.03134977170157,1576.530626593816,55.4635825430904,318.4672016417303,748.5540878027875,755.05872858167,327.02979234403426,567.665333779775,129.52395286955056,489.8650109862606,420.7541272648824,713.0496558714335,34.00300703515674,14859.393109227698
5168,741.091928523977,257.5991203036186,620.0136829203592,141.1556903864061,831.5542622848121,246.7486330512397,1532.5065789725954,58.070332436712704,239.4952068474232,1047.9076571366002,754.1438338704386,323.753425315005,447.0107376020471,162.20548779328246,968.0120214190991,396.5353552681138,698.2284329642581,59.21487385978998,14029.336531522047
5169,659.4223409090807,709.8053041676294,963.3566674241561,185.0215562823544,812.2449586011675,226.38490203560548,1520.2048789312746,56.42779181013628,237.00496104754237,1253.7337581970328,676.5886449234333,307.8062125889204,428.9807810739386,201.04121641826646,1429.6567396304783,347.6538960396488,653.3904046859371,84.77903850827303,12541.7490465035
5170,637.8190661896215,1323.1265511332192,1680.6341244386065,227.52101975669024,806.8736344351541,214.2298089239504,1511.1603756036252,57.57570076590729,278.1108353312142,1413.5123586235607,546.227665195931,271.52157528375517,502.8263861128918,249.50093316367827,1706.9373835594276,282.6286834948078,575.2088012198507,109.32823794756499,10803.35383023638
5171,443.43927387260055,741.2826088859134,2478.7095517106195,239.5812575147967,893.7830766729815,223.53399950606732,1499.6506962373041,84.69115718730676,477.16146586792115,1925.4581234530356,369.24792979129313,238.90454249827735,902.2510034269151,306.1291965684061,1104.5896283914235,133.1962283932894,488.2110635356513,75.2519349658104,9756.97846509784
5172,288.7345759096655,1070.0487961902677,2303.8381479778877,293.98786940691645,905.5591254404223,280.76036115258853,1522.4978542090287,99.89880854792563,682.3774536980388,1890.1344592091943,281.37939392735956,172.5461763628891,1037.818010613305,386.02653389597134,864.6629146263224,122.80179084575819,504.3266315819568,112.34451774747619,9724.516519189661
5173,224.04021223377123,1952.1818168277034,1567.2419756440065,357.73559704329637,914.1101098571488,330.49905409866096,1583.6681384162443,130.92335402341135,886.8972176732312,1888.7689344302455,186.4680273247261,103.32778364837455,1092.313390367688,470.3890189574506,413.25706837002593,127.04679333138441,511.17184973147045,119.39571988163064,9878.567109554568
5174,272.8102150273554,2212.1583827635527,838.2135944887466,432.07950195033345,904.1048221861105,364.08520770423496,1654.062582353,169.5147812324269,1020.6442545434021,1815.3142832159735,60.632816620891205,66.10223645580619,1031.056159661386,569.1497595383693,113.30689504378805,147.293205304518,463.9162814605882,97.40709900089934,9545.854680119191
5175,354.91837124739857,1880.0156603790495,593.7794494300243,492.1072166970016,898.3848063981427,421.00944967223506,1728.0716471031872,209.75958609256656,1054.4306060962401,1892.9987508890997,1.56577135796368,155.9599649624036,893.9867685677282,636.2779441395775,32.59069161392888,175.1493385138138,357.1896207912491,65.65380286370538,9683.929925092798
5176,422.9911052437849,1577.3350403124311,645.3725417920688,499.8773155842855,913.9444206348576,479.474089220025,1784.963101670791,243.96892035984175,1019.9117227518292,2001.2450414994967,0.0,188.45626637829574,582.5975085390043,642.274603886965,40.72180512974323,214.9354284833068,353.3786708533689,59.38119861895452,10191.618567099442
5177,652.098561814114,1637.136383608788,896.2538433517732,474.6303027299988,922.4448099219308,570.7424311363598,1845.763731116004,253.82931462798092,815.6426357069985,2151.8104922678654,0.0,186.04024569813524,441.16592883658836,603.7178933836415,25.104147913567786,277.4715267898894,329.8007235984297,44.0211896176539,11254.220422093964
5178,637.3464824936625,1444.3050631233616,965.3220737454012,447.0488399087895,929.1411607725554,602.9854347865777,1883.0751991244852,252.6453699463131,669.5155249614013,2129.1312421063567,0.0,185.63845284209205,291.75749563594366,540.7473503613209,33.361111941633,351.2369813278382,353.1351864078338,38.791702749064264,11941.43357382015
5179,600.6101599061926,834.4570545924754,868.4917043751711,401.07624410351536,928.2603960613168,718.2587156419097,1901.1797078472105,246.2950263726131,538.5787827945188,2079.1679135163217,0.0,195.75515176553614,144.85604219947888,493.6327878664569,9.94317107816,402.2678186641948,532.7503172216935,23.705261022251157,12057.543984011974
5180,601.6774480043924,756.9676911321748,654.4002489009497,343.99325418788203,935.6177224858652,833.1365754878514,1853.6157325616548,243.63392802603417,437.66396778800294,2087.341605756375,0.0,197.17344708395206,57.74279202454973,473.82339929608395,16.21051701307457,425.3843965268258,890.0432095130028,9.36232533944454,12029.270729093862
5181,689.166505293179,899.0836137501022,511.0600043477199,387.76735879694934,941.6622727594321,880.7740733650335,1848.166042850521,248.7974342574793,398.095708346102,2148.8720852574324,0.0,184.4911136052119,58.4881767112017,428.174664425759,97.03583176424442,420.5291029223498,912.5470683898445,5.5159448441076595,11886.877681912656
5182,666.520781579136,1142.4286608478856,398.82479201406727,517.8783577275576,940.1068211604896,917.065680246291,1891.5301445436232,256.14829883215066,430.8079650886145,2157.5332209648236,0.0,167.39737697526866,57.327121275291546,311.03737077068934,181.79533513006166,410.617239707831,786.5968330793231,11.5043483854119,11574.846546334324
5183,696.5226537060557,1421.2859498586533,411.08892138726645,543.4764383091994,946.6194425014693,1147.501628078755,1817.123115653693,261.4845863977438,953.8865959049922,1915.8322336563435,0.0,146.77441300707085,143.30357548343528,252.87735114830983,0.0,277.1574336208188,754.6115873957621,5.1747649561461,12342.677473257267
5184,833.1778817309053,1560.0021024554273,291.32962813729876,724.7717169488101,936.933144167484,1230.2725094046039,1961.191572944067,278.3127713475869,909.0174260282542,1857.0079860057233,16.708450392494278,138.4946974492872,159.0645052898778,243.47153231016458,12.30283487558072,241.4790161853014,587.3281303047128,12.59602716177666,11806.40012198301
5185,908.433868325588,1189.7058403166327,165.3354886594638,894.6110884655583,904.3586505693684,1249.9645122002005,1997.938686587797,300.1522657797014,881.8783502869385,1992.327916309172,56.41435561617492,129.3999272239532,136.0196176065534,206.7779959540975,69.48436626402022,205.4808405118824,418.0753496442038,14.7812652537486,11179.48815684412
5186,878.7352183378528,1158.2013516280742,133.56100647227578,1020.3482431810959,831.2891089533548,1158.6797905304027,1993.595325037164,323.0463200033849,836.1520289253574,2162.1200594215425,96.02328377880896,111.12754699734295,121.11712011083786,156.8856082483137,70.14078052735827,198.9585828091548,267.8250432433778,11.77901376205458,9447.578361951631
5187,816.3361689367064,1352.499596243722,113.09499480463316,1108.1402376155609,731.1952950218013,1092.5975884702455,2031.9543490130548,324.5964451578334,783.1649184337887,2227.5924231963245,58.78574624816628,97.8520731729889,144.99618632486488,162.3228707172009,325.9578229180405,214.4710079928116,168.2959834660599,8.02729753246128,7442.587872472965
5188,772.7467985176639,2013.1768377197056,184.06520511030564,1141.2335894602497,619.6027487103116,973.8036838646492,2125.4169082317403,279.56443109115014,681.8191074733417,2269.416842158433,5.7727785406912595,74.35434335201981,190.06290946330654,150.94148558644497,515.244825681409,227.105315142292,143.0529682916626,10.07927471291076,5938.8969579921095
5189,764.4215515936916,2519.572960957658,237.43502531816233,1194.1268447617456,540.8304981778075,857.7018338452249,2172.970598633471,241.89927236892723,530.5425528208362,2187.732283596461,0.10420692587379102,49.16246161594285,190.92268765088087,130.95327154458198,509.79698200554805,253.4762441483902,149.7796761535162,8.0533358855307,4696.456383462862
5190,713.7044127077062,2376.920411031473,210.73485593445633,1190.3377165704992,544.6959813251772,763.3711271137032,2177.760762569176,218.3408742894716,502.1334250617529,2036.9152823001532,29.55477569901024,45.03396842702875,171.92671702247597,114.64868422417858,419.66403863088794,271.8946346678244,129.8001202269814,6.48061227494928,4113.227741565621
5191,679.5668287122862,2546.3385259984393,203.89775171060762,1189.6580569775547,619.730138464252,789.7184339891807,2172.437923490166,206.50726639862145,546.7855864017403,1817.71132014781,102.84625322648054,69.24828794594255,206.7045207707655,97.23872439978607,253.86066561770517,281.0084658733668,99.1367206757065,2.3043449872584003,4171.417838248815
5192,728.6709226490063,2619.9112596320465,217.67695635127285,1188.7475650370552,733.5639705923172,841.2164193453654,2162.4831455060976,205.7702056886449,565.8572752154759,1664.2674788802121,107.72495897713733,85.3073269980468,369.8339331882414,92.04877217927398,73.00584793575614,288.63990023525537,73.7025223377721,2.23937424802086,4474.8480531194555
5193,929.6986931070949,2671.8994685371404,236.26847538506254,1201.1787103715233,771.4741866484127,953.8517020684384,2150.346450579434,203.52305106918354,536.2230680396026,1529.4316816503908,77.04507258729623,79.71902395263206,647.1653316698764,93.21187348121231,10.700409269881023,273.474024810966,95.0893515678498,9.03353399659122,4567.7337353220655
5194,933.252698040967,2232.1241064493456,219.57923291007376,1276.0702310407864,750.1639229786964,1108.9286840122872,2144.0742496901744,205.53285792267422,668.4042628513514,1384.7099366347531,63.55967337296486,59.579702377142944,1267.5742630421873,95.42593164167427,1.881457542111003,245.76533076522063,109.05435081931621,11.50884287475324,4653.137004338892
5195,546.3908201153837,1612.47109123399,139.84266605750614,1216.1375356926274,691.6795150012038,842.6435250986353,1940.2166506931915,179.75703059056522,289.62233418213407,1375.077739560892,74.80011667400217,15.686485528014702,1893.529631097032,137.2999795543184,0.0,130.1914648888756,104.9246599014827,6.86222565609828,4282.970392962605
5196,518.4504683469963,1312.3054415933557,120.0796217741543,1221.4764003196638,689.7310604088682,977.5826585255631,1993.0518536988423,165.02223280775078,256.0871228321229,1255.4466481292222,38.21591572723218,15.30653074359615,1783.8831226422092,174.59287165883066,78.04591350726169,121.08208427757259,105.0532316841923,13.23642614739534,5892.37258206273
5197,627.0511746155003,1283.5361225603967,156.45449457605108,1191.226021069822,597.2252861380197,1108.4285238986793,2013.5833402415703,178.54046401801494,296.93235876094394,1193.3627480409577,1.42375822017352,36.418535847228995,1504.5180828035002,199.28552987281486,242.51439238620543,125.0252804522786,104.8590617327476,36.2357451931719,7656.143140448864
5198,519.2331998687021,1237.2153116834372,200.58674529027385,1156.29951265732,474.6910003712948,1274.3672561377048,2121.0476089447643,194.97654467200647,404.652656827445,1258.8139352455594,15.18508362920878,44.90551259610915,1313.791373184257,228.14064149639256,219.66998891352043,160.308613677788,94.8789957310993,42.46195075130052,9053.72060304037
5199,459.9995146253368,1317.5487306231848,271.6924218006614,1154.8992182512065,385.1703565346681,1431.050329505711,2225.742474800914,223.07192800250917,474.8346428760917,1469.5595118521755,55.2892959273116,32.5196055424311,948.7088836237463,245.8538241042755,131.68913782542285,219.74126086861,80.1924357501681,32.19922191773046,10541.444144677469
5200,487.19792047538823,1483.7884763043512,400.8809297960024,1141.1485618330937,342.01026918771737,1531.998556053352,2297.1829236664016,278.54201272934955,476.926506100264,1729.930056999208,2.7843774418535596,10.80429882913915,843.2609267757778,277.66137511876275,67.07423220875638,308.560432898567,68.7726078300768,30.1374189797718,12734.392715839049
5201,545.9838339844812,1589.0115472110986,466.19157280627496,1165.4425925971445,314.5466908432286,1481.6524543015043,2330.927655433343,289.2229221699962,415.98037322650674,1913.649426744209,0.0,0.25988490460089997,966.7936971843183,276.0357455626146,3.896977385915291,402.83693652049277,53.1584272721317,41.48713683858011,15128.905334570958
5202,508.72850459142023,1642.070231457757,522.1245321139037,1215.9342727398293,320.7129762882234,1402.9589818394059,2329.9061870996816,255.75709927574206,306.291046985724,2083.1923767800977,0.0,2.05555727220055,1119.75714866732,293.46823808051084,24.516403816834547,450.0440639181122,47.2062574579771,72.03768783942108,16048.944262808189
5203,434.6665013161784,1082.9820979733993,516.575637808103,1321.3306562519817,373.3693583323849,1280.2578142705286,2304.060248219316,268.55468101459,231.91969180773074,2323.931396149607,0.0,15.754583548786501,1446.4211186105981,304.394084453538,101.66166412184123,471.34590724711876,47.610253155720805,123.89209125881669,17428.00570436693
5204,382.7907958592251,567.4604638818987,569.267982745817,1434.1089702040097,419.6382587665698,1136.1695312102345,2269.522808590495,264.87670207205366,210.79910910478972,2492.7655783610635,33.762658577814456,42.80532929959525,1682.5436790385954,319.34598478967604,257.68845942225084,527.3000595758672,92.1749880461422,175.3406032037572,19542.096371229884
5205,478.57402806346585,359.2739301855993,630.1926925971522,1418.857390414757,434.8605213888149,1063.974774546943,2267.906998500719,277.8476619879668,236.34141885636276,2455.280062138137,115.44032925079718,68.36366956052831,2421.019442689723,314.6437647332583,619.5447438771279,573.5187618402374,144.26501836939508,221.57095528733612,22296.830179133183
5206,802.2301613933747,519.5068563973301,622.5994020860876,1283.0139985359974,470.99256622452816,1087.3815032320394,2258.9438435993543,263.30055492229604,242.6313027911331,2448.3768743531496,33.52082279267624,84.93511705395585,3511.772108992572,303.44058635212946,1031.7681632036902,591.3957811935378,151.2022386514598,256.6963399152972,24771.622512358754
5207,1141.3133919498162,1637.2871823126015,701.3078467833559,1253.3130498130981,671.6590805538178,1097.8450315692924,2155.8582298286283,322.8098806044186,158.36886726533535,2266.8787730328177,160.97893413188817,134.74780050556734,4626.92583854098,274.02837843733215,1292.2878537738243,498.3283981285278,173.4867814815203,270.33267199210786,25937.962191661387
5208,1608.518525191247,2286.2641064597374,724.5320162192024,1244.2611274966664,779.9743046328066,1419.0257466298149,2136.9024557373837,275.2416644758117,184.87869706714147,2165.347374653215,101.82671068530968,151.70454321861683,5150.3734916655485,294.1569749818527,1055.9291152184273,441.4805471024796,175.9895810568545,249.51353320753688,25244.970361732983
5209,1682.4859909872073,3485.589423567805,816.2202047954138,1252.5271631299588,815.1571024018391,1751.4027736262542,2085.2575357405003,229.56461545832207,273.5053121240474,2118.616333513265,19.3300732013179,78.0709839368455,6959.195265398222,284.78078923739787,1431.2099393239332,345.3232951389376,194.44514413821472,264.2097911386682,23396.79183072394
5210,1688.6232609640192,4869.783973377368,855.3023992778097,1264.3052990345186,785.4790445170514,1951.8868578985187,2031.3464092010017,208.97533762030363,370.75862884438953,2300.0258454924324,0.0,30.271977052784948,8841.859139333701,277.564584785971,3320.291377731815,319.92108647579596,162.2882989895655,344.11773335677674,22267.431926669662
5211,1862.9549062761866,5723.672196765671,899.3727139739507,1279.6417601769367,695.400618132233,1851.7820689146404,2006.6259103370799,238.389323501409,493.3589433575045,2382.4031449078793,0.0,10.778943630672499,10054.297424989243,259.18955146048927,4575.038981407758,339.67889117064584,105.92450278934459,390.0411599217021,21801.15980332299
5212,2296.049267947986,6685.68994609387,944.4695857742795,1329.4697986645888,632.657429372735,1980.2435016411252,1929.2940125839907,203.28691188736028,625.7999474343317,2322.809507912433,0.0,2.1936076185121998,10639.232979194752,222.5785737899645,5024.975619875123,379.7796196289272,57.413917708217205,395.6482336966834,21563.961669824857
5213,2560.986470221676,8210.120880560165,931.7830928182136,1279.3698796835681,658.1181606577386,2225.631501985307,1738.9895925007074,151.81710421989956,726.2718708983989,2172.3149363886732,40.077888452279154,16.772206451583752,11144.730222399925,167.3565209778431,5082.7111874227585,364.787500600495,25.5429119637264,375.3864441129544,21758.208515334314
5214,2294.0313782508965,9727.126675140265,883.2361063930966,1216.4782982500042,704.7500786131408,2090.8891502570596,1475.9243912504746,117.96768509027224,938.6241890061477,2054.667614052929,133.93891319004294,59.994794056337206,11315.805379247795,122.27670005092445,4717.378977928523,339.4014441474506,20.6090275997487,336.4563444815672,22246.66268906057
5215,1864.113566448551,10106.011656401697,794.2390831046074,1193.782563665787,710.3848455811898,1699.6189873132023,1266.756436680645,121.03946445015443,1059.5513565542822,1783.5414007360303,179.4019904078349,79.50850132552965,11482.592858610376,81.65593599817306,4300.3318487929,333.4248218113484,21.3042463301411,276.238141127649,21518.249149813895
5216,1214.9831285051498,10374.888792541768,718.0976090540439,1198.0118971771078,673.427696616231,1183.1638022952002,1125.5443829483568,137.78914629538068,1322.5105575539596,1596.935341553998,161.93322627401346,75.73081856236315,10458.203191924582,43.92693288521502,3570.4824170570005,335.3094533913994,24.5758678804204,208.69730941922143,19728.59947973525
5217,1246.9742650844746,11165.462825213126,559.5474663375234,1259.2321568448172,652.5038122923064,872.6271673829848,1027.4789206426547,147.83701352710617,1858.6034937428049,1473.7283810097147,144.91208887176842,61.42593352354655,10678.85985330197,17.48279340988815,3016.8696588313474,297.39506845584265,35.4245524887317,158.54666285988552,19867.96146792695
5218,1899.6456627584462,12181.970742103707,451.74543631480975,1288.2493924128078,648.0137330467968,772.103149433108,941.9646599126388,145.3362773429831,2432.1913297228484,1378.539083099364,125.19015953689839,44.68327493352825,11312.09306034189,4.779579572238401,3120.965117639405,255.8660631321894,45.845799472039,137.19564525663762,22841.010716533066
5219,2088.9584810860283,11688.738669876531,539.1703396830625,1276.3314457035858,693.9408054821329,852.048773370096,1076.7655242536562,155.48794490666614,2653.0802048533833,1523.8595564925217,38.86743826466466,23.5033007260824,9606.75098173536,23.607874209888383,3412.403476615654,164.6394816687372,94.2506843322041,109.83835303566582,19474.347859488047
5220,2856.392914066033,11265.145836505306,683.1893729492343,1256.0185094505136,663.1387697501411,1070.4818089626629,942.4004471031076,172.71412293217577,3064.1113519990636,1591.3824515327537,33.43906844550314,17.4794711122921,9692.046243994695,94.3767391843906,3501.5741717302985,140.3727623490668,89.1045696690303,109.76193732862248,20948.979523483915
5221,3390.7897501282496,11361.484707790429,701.5140569528307,1164.0665131768926,553.0428011902121,1423.8133773894976,763.0226143456808,184.03409248439303,3337.1879574656878,1858.255505259897,62.18051027745663,25.9464697107732,8971.788972175236,192.53251454619706,3422.58305370508,159.9814747243396,68.0392149289365,92.95505841901458,21514.561024425726
5222,3217.2788512603756,11926.43419295799,728.8757769161596,1030.8242085236673,389.0739865209384,1477.5450358056792,581.7610696118116,257.83198216065,3431.25536022521,2184.152894957561,105.45925343407875,31.95851766609875,9787.997569848405,273.86427716828746,3340.814821076117,218.9610277552422,65.4535715665622,83.51389569835493,20442.60615217006
5223,2974.63669800733,12785.693611919796,771.7785534908955,926.7555342093588,269.87321438860926,1463.2105565856143,437.12196360951117,310.0839971223243,3136.316895062627,2440.1422445231965,166.37394779015264,28.846309116765298,10219.995384826452,409.7983768284902,3173.3312314034474,298.1086299938624,69.6826195791508,106.72839415291716,18608.938443634026
5224,2216.7397754980343,13665.901598360822,768.3800981846192,851.4950372266719,189.46659130424078,1457.881669410301,408.11949839027193,348.8580262405975,2739.4558900758443,2634.8417376634084,251.49397080651016,27.00970208591595,11557.622342249417,560.7822890943668,2561.6786838716584,392.3549292790638,88.40599734957259,124.52496493835064,15250.372333839334
5225,1695.3258138663339,14628.360055201125,731.3145049526464,759.4892675853672,146.0922880405019,1561.4990165703798,478.1858768640926,361.32895687188056,2447.517142691544,2626.8404827407294,311.7832696844901,34.517806947386845,13343.96919967537,764.6574169596355,1990.9681322317035,481.5845097187888,105.0756862270834,106.92477143184341,13752.65470982164
5226,1451.4424849912862,13757.579520573308,689.3229370231422,695.7963436458009,105.239935359271,1595.3987909407417,583.382307674295,354.0576993999671,2279.889251800178,2624.756110022967,258.287260660634,32.846801694282,11311.693004600918,919.6678152539903,1482.9160734090915,514.868205439421,121.3070430816182,93.40113444786546,13593.952152985941
5227,1343.5087637272895,11551.844333271953,665.4359180881773,726.2076713873001,69.00806213419031,1708.7129327310986,651.6475029216176,334.44267550643053,2222.364939256873,2576.994515945674,143.19671826863186,26.351695197199597,9186.73195296608,1003.3271737902095,1183.1058681040172,531.325138338556,126.78924424748891,88.6469291347437,13569.766304642822
5228,1429.7074273978023,10416.633634009075,632.0966009407528,804.2477606422249,47.5558772620342,1694.6752051162691,663.8005443657886,311.1098910491349,2068.208725941443,2591.6935440674706,82.71178704037887,15.78731335404585,7546.568712209773,1220.1762351826071,850.9830934316238,561.3359662553532,138.4631589594062,80.41767669626135,13438.795653887486
5229,1605.1649014830548,8589.816753539013,602.3100044028597,870.7990978970043,41.793801352903195,1459.4878178817034,607.8484513280002,276.4072785135326,1955.109372491575,2497.5366685712447,51.31847476109718,12.97282449106945,6427.367212951439,1393.9326748385763,815.3073954567152,571.3859565313018,140.7981072184666,67.74745991331714,13221.467692044009
5230,1820.2683367290192,7547.230142665359,600.0561423982758,923.2599205989056,39.019479268718705,1308.5024236045056,593.9345796308766,234.72014074902907,1846.6352253655116,2399.688797953848,46.648270300640256,17.18596150384135,5640.696204673116,1431.5850713836846,833.6312164245173,568.5500830720628,135.1252646507947,55.46322945318792,13174.818480149299
5231,1343.7824570674745,8431.754447667665,1021.1222818750111,999.1626489480541,94.2395242251182,1280.9223163391828,620.8334992705663,226.42976693200234,1852.4422520413023,2511.213479767957,208.94559519583302,103.33773215652495,6880.78948789703,1830.051607640692,1121.6616757386491,453.7124610285548,116.5212428630401,54.21839531538492,12164.315871109822
5232,1949.7719983173408,8532.502965501475,1003.9687830481998,1009.8987145210847,152.35137921962948,1054.1119915999743,744.081920451669,172.56187281035034,1939.3843007017695,2705.8515006765397,268.35265620065337,136.2918282840402,5739.443022315892,1427.9587218692643,1192.1556259452325,420.8034327058232,150.0289799472738,57.93830335445982,14315.792640477719
5233,1767.5542455122704,11296.491424605674,1044.2128056116283,988.2574607769892,198.6135338215732,839.0948995067869,767.8140480584109,179.86071946745696,1929.2023490693657,2706.417238550794,312.8142129221852,140.67174562502217,4739.053604447561,1099.3724709792252,1222.3539245024444,433.5383535291394,195.15055063124439,55.89376250016678,15129.879727250134
5234,1054.5855067840482,13793.744206713738,1119.2652693960906,953.6278705177275,217.5832093247187,655.4087413783122,790.7222562307193,196.25082330958062,1941.486407023034,2529.842430261221,235.28990920757627,112.09659947885595,3626.9687299014813,699.6659235907834,1089.8491890781604,402.443183952634,198.8602699971424,35.338579326919984,14743.563749033163
5235,497.69777541771424,14237.351225839426,1178.8151224361154,971.9510248709786,164.73524038912902,547.8732684018355,864.2867321002215,173.96080688425093,1933.063106159066,2438.6272477252633,132.7220263153459,72.7649794971359,2929.6872036242285,527.9316653310224,876.0372014838442,348.6685028743504,159.348059834204,16.822610004739442,14353.273658156137
5236,248.6085116402355,12302.793101744346,1077.7336896708591,936.547796945635,115.2940466566989,467.60160562428473,927.8542343125977,133.0017578820042,1967.7907370006524,2483.461635054654,73.46574638820199,39.14168060790215,2545.1720338565055,677.3436234047656,444.198592231122,303.0375887519154,118.4418508571732,5.46905980537122,13925.62566538206
